Request id,Pickup point,Driver id,Status,Request,timestamp,Drop,timestamp,Pick_up_Hour,Drop_Hour,Req_Hour_Bucket,Drop_Hour_Bracket ,Cancelled Flag,No cars availabe ,Time_slot
2474,Airport,120,Cancelled,12-Jul-16,8:35:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
4374,City,120,Cancelled,14-Jul-16,7:35:39 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
4461,City,120,Cancelled,14-Jul-16,8:36:56 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
4731,City,120,Cancelled,14-Jul-16,2:09:23 PM,0-Jan-00,,14,0,14:00-15:00,00:00-01:00,1,0,Afternoon
5798,City,120,Cancelled,15-Jul-16,8:40:38 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
3849,City,121,Cancelled,13-Jul-16,9:36:47 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,1,0,Night
5763,City,121,Cancelled,15-Jul-16,8:20:33 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
5815,City,121,Cancelled,15-Jul-16,8:47:14 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
5826,City,121,Cancelled,15-Jul-16,8:50:52 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
3782,City,122,Cancelled,13-Jul-16,8:45:49 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,1,0,Night
4630,City,122,Cancelled,14-Jul-16,11:17:20 AM,0-Jan-00,,11,0,11:00-12:00,00:00-01:00,1,0,Morning
437,City,123,Cancelled,11-Jul-16,8:59:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
122,City,124,Cancelled,11-Jul-16,5:14:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4487,City,124,Cancelled,14-Jul-16,8:53:59 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
5551,City,124,Cancelled,15-Jul-16,5:30:17 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
2927,City,125,Cancelled,13-Jul-16,6:19:51 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
3176,City,125,Cancelled,13-Jul-16,9:10:16 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
3253,City,125,Cancelled,13-Jul-16,10:19:32 AM,0-Jan-00,,10,0,10:00-11:00,00:00-01:00,1,0,Morning
6759,City,125,Cancelled,15-Jul-16,11:59:29 PM,0-Jan-00,,23,0,23:00-24:00,00:00-01:00,1,0,Night
848,Airport,126,Cancelled,11-Jul-16,5:44:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
1674,City,126,Cancelled,12-Jul-16,7:47:00 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
3159,City,126,Cancelled,13-Jul-16,9:11:22 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
3208,City,126,Cancelled,13-Jul-16,9:45:21 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
2803,City,127,Cancelled,13-Jul-16,4:58:21 AM,0-Jan-00,,4,0,04:00-05:00,00:00-01:00,1,0,Early_Morning
3232,Airport,127,Cancelled,13-Jul-16,10:02:13 AM,0-Jan-00,,10,0,10:00-11:00,00:00-01:00,1,0,Morning
4271,City,127,Cancelled,14-Jul-16,6:13:47 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
5591,City,127,Cancelled,15-Jul-16,5:58:18 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
549,City,128,Cancelled,11-Jul-16,10:04:00 AM,0-Jan-00,,10,0,10:00-11:00,00:00-01:00,1,0,Morning
1776,Airport,128,Cancelled,12-Jul-16,9:02:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
2910,City,128,Cancelled,13-Jul-16,6:12:30 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
492,City,129,Cancelled,11-Jul-16,9:32:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
963,Airport,129,Cancelled,11-Jul-16,6:44:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
1505,City,129,Cancelled,12-Jul-16,5:39:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
2923,City,129,Cancelled,13-Jul-16,6:23:23 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
4396,City,129,Cancelled,14-Jul-16,7:55:58 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
5639,City,129,Cancelled,15-Jul-16,6:44:03 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
6348,Airport,129,Cancelled,15-Jul-16,6:50:59 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,1,0,Night
253,City,130,Cancelled,11-Jul-16,6:43:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
379,City,130,Cancelled,11-Jul-16,8:18:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
463,City,130,Cancelled,11-Jul-16,9:12:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1848,City,130,Cancelled,12-Jul-16,9:41:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
2897,City,130,Cancelled,13-Jul-16,6:00:28 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
6398,Airport,130,Cancelled,15-Jul-16,7:23:51 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,1,0,Night
229,City,131,Cancelled,11-Jul-16,6:23:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
1683,City,131,Cancelled,12-Jul-16,7:57:00 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
1728,City,131,Cancelled,12-Jul-16,8:20:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
1777,City,131,Cancelled,12-Jul-16,8:58:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
1868,City,131,Cancelled,12-Jul-16,9:59:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
2801,City,131,Cancelled,13-Jul-16,4:57:03 AM,0-Jan-00,,4,0,04:00-05:00,00:00-01:00,1,0,Early_Morning
2920,City,131,Cancelled,13-Jul-16,6:22:21 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
5849,City,131,Cancelled,15-Jul-16,9:09:40 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1738,City,132,Cancelled,12-Jul-16,8:26:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
3107,City,132,Cancelled,13-Jul-16,8:28:37 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
3359,Airport,132,Cancelled,13-Jul-16,1:29:42 PM,0-Jan-00,,13,0,13:00-14:00,00:00-01:00,1,0,Afternoon
4021,City,132,Cancelled,13-Jul-16,11:56:13 PM,0-Jan-00,,23,0,23:00-24:00,00:00-01:00,1,0,Night
4163,Airport,132,Cancelled,14-Jul-16,5:08:28 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4314,City,133,Cancelled,14-Jul-16,6:51:11 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
5116,City,133,Cancelled,14-Jul-16,8:08:14 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,1,0,Night
1114,Airport,134,Cancelled,11-Jul-16,8:19:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
5221,Airport,134,Cancelled,14-Jul-16,9:01:34 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,1,0,Night
5643,City,134,Cancelled,15-Jul-16,6:50:14 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
1742,City,135,Cancelled,12-Jul-16,8:30:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
1979,Airport,135,Cancelled,12-Jul-16,12:25:00 PM,0-Jan-00,,12,0,12:00-13:00,00:00-01:00,1,0,Afternoon
2860,City,135,Cancelled,13-Jul-16,5:41:43 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
3206,City,135,Cancelled,13-Jul-16,9:41:26 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
5475,City,135,Cancelled,15-Jul-16,4:49:57 AM,0-Jan-00,,4,0,04:00-05:00,00:00-01:00,1,0,Early_Morning
5710,City,135,Cancelled,15-Jul-16,7:38:39 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
1555,Airport,136,Cancelled,12-Jul-16,6:10:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
2672,City,136,Cancelled,12-Jul-16,11:41:00 AM,0-Jan-00,,11,0,11:00-12:00,00:00-01:00,1,0,Morning
3697,Airport,136,Cancelled,13-Jul-16,7:49:17 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,1,0,Night
4928,Airport,136,Cancelled,14-Jul-16,6:16:03 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,1,0,Night
5663,City,136,Cancelled,15-Jul-16,7:02:11 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
164,City,137,Cancelled,11-Jul-16,5:40:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
2985,City,137,Cancelled,13-Jul-16,7:05:11 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
3248,City,137,Cancelled,13-Jul-16,10:17:21 AM,0-Jan-00,,10,0,10:00-11:00,00:00-01:00,1,0,Morning
3794,City,137,Cancelled,13-Jul-16,8:54:30 PM,0-Jan-00,,20,0,20:00-21:00,00:00-01:00,1,0,Night
4834,Airport,137,Cancelled,14-Jul-16,5:29:15 PM,0-Jan-00,,17,0,17:00-18:00,00:00-01:00,1,0,Afternoon
5517,City,137,Cancelled,15-Jul-16,5:11:09 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
466,City,138,Cancelled,11-Jul-16,9:14:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1678,City,138,Cancelled,12-Jul-16,7:39:00 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
1801,City,138,Cancelled,12-Jul-16,9:18:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1819,City,138,Cancelled,12-Jul-16,9:25:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
3020,City,138,Cancelled,13-Jul-16,7:30:26 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
3169,Airport,138,Cancelled,13-Jul-16,9:13:18 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
3495,Airport,138,Cancelled,13-Jul-16,5:32:32 PM,0-Jan-00,,17,0,17:00-18:00,00:00-01:00,1,0,Afternoon
4365,City,138,Cancelled,14-Jul-16,7:28:41 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
4562,City,138,Cancelled,14-Jul-16,9:48:08 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1697,City,139,Cancelled,12-Jul-16,7:59:00 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
1853,City,139,Cancelled,12-Jul-16,9:51:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
2848,City,139,Cancelled,13-Jul-16,5:36:09 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4327,City,139,Cancelled,14-Jul-16,7:07:05 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
4345,City,139,Cancelled,14-Jul-16,7:22:16 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
4802,City,139,Cancelled,14-Jul-16,5:07:02 PM,0-Jan-00,,17,0,17:00-18:00,00:00-01:00,1,0,Afternoon
1955,Airport,140,Cancelled,12-Jul-16,11:47:00 AM,0-Jan-00,,11,0,11:00-12:00,00:00-01:00,1,0,Morning
3840,Airport,140,Cancelled,13-Jul-16,9:33:48 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,1,0,Night
4183,City,140,Cancelled,14-Jul-16,5:20:42 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4465,City,140,Cancelled,14-Jul-16,8:39:54 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
1795,City,141,Cancelled,12-Jul-16,9:03:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
2049,Airport,141,Cancelled,12-Jul-16,2:45:00 AM,0-Jan-00,,2,0,02:00-03:00,00:00-01:00,1,0,Early_Morning
2811,City,141,Cancelled,13-Jul-16,5:05:37 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
3171,Airport,141,Cancelled,13-Jul-16,9:17:54 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
4557,City,141,Cancelled,14-Jul-16,9:42:41 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
5538,City,141,Cancelled,15-Jul-16,5:28:23 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
556,City,142,Cancelled,11-Jul-16,10:11:00 AM,0-Jan-00,,10,0,10:00-11:00,00:00-01:00,1,0,Morning
1854,City,142,Cancelled,12-Jul-16,9:47:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1897,City,142,Cancelled,12-Jul-16,10:23:00 AM,0-Jan-00,,10,0,10:00-11:00,00:00-01:00,1,0,Morning
2537,City,142,Cancelled,12-Jul-16,9:13:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
3053,City,142,Cancelled,13-Jul-16,7:44:50 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
3050,City,142,Cancelled,13-Jul-16,7:48:06 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
3110,City,142,Cancelled,13-Jul-16,8:34:25 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
5524,City,142,Cancelled,15-Jul-16,5:13:29 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
5714,City,142,Cancelled,15-Jul-16,7:33:51 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
5783,City,142,Cancelled,15-Jul-16,8:30:14 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
1982,City,143,Cancelled,12-Jul-16,12:20:00 PM,0-Jan-00,,12,0,12:00-13:00,00:00-01:00,1,0,Afternoon
5251,Airport,143,Cancelled,14-Jul-16,9:17:51 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,1,0,Night
85,City,144,Cancelled,11-Jul-16,4:47:00 AM,0-Jan-00,,4,0,04:00-05:00,00:00-01:00,1,0,Early_Morning
459,City,144,Cancelled,11-Jul-16,9:17:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1507,City,144,Cancelled,12-Jul-16,5:44:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4231,City,144,Cancelled,14-Jul-16,5:56:33 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4427,City,144,Cancelled,14-Jul-16,8:22:53 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
5640,City,144,Cancelled,15-Jul-16,6:42:26 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
317,City,145,Cancelled,11-Jul-16,7:29:00 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
5581,City,145,Cancelled,15-Jul-16,5:53:49 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
6288,City,145,Cancelled,15-Jul-16,6:17:50 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,1,0,Night
1267,City,146,Cancelled,11-Jul-16,10:01:00 AM,0-Jan-00,,10,0,10:00-11:00,00:00-01:00,1,0,Morning
2026,Airport,146,Cancelled,12-Jul-16,2:00:00 AM,0-Jan-00,,2,0,02:00-03:00,00:00-01:00,1,0,Early_Morning
2150,City,146,Cancelled,12-Jul-16,5:16:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
2389,City,146,Cancelled,12-Jul-16,7:52:00 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
954,Airport,147,Cancelled,11-Jul-16,6:35:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
2795,City,147,Cancelled,13-Jul-16,4:55:29 AM,0-Jan-00,,4,0,04:00-05:00,00:00-01:00,1,0,Early_Morning
4184,City,147,Cancelled,14-Jul-16,5:19:07 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4563,City,147,Cancelled,14-Jul-16,9:46:31 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
774,Airport,148,Cancelled,11-Jul-16,4:28:00 AM,0-Jan-00,,4,0,04:00-05:00,00:00-01:00,1,0,Early_Morning
2777,City,148,Cancelled,13-Jul-16,4:43:35 AM,0-Jan-00,,4,0,04:00-05:00,00:00-01:00,1,0,Early_Morning
2891,City,148,Cancelled,13-Jul-16,5:52:52 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
6377,City,148,Cancelled,15-Jul-16,7:14:38 PM,0-Jan-00,,19,0,19:00-20:00,00:00-01:00,1,0,Night
1561,City,149,Cancelled,12-Jul-16,6:14:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
1888,City,149,Cancelled,12-Jul-16,10:12:00 AM,0-Jan-00,,10,0,10:00-11:00,00:00-01:00,1,0,Morning
4192,City,149,Cancelled,14-Jul-16,5:25:52 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4455,City,149,Cancelled,14-Jul-16,8:33:35 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
4527,City,149,Cancelled,14-Jul-16,9:27:26 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
4575,City,149,Cancelled,14-Jul-16,9:54:33 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1116,Airport,150,Cancelled,11-Jul-16,8:25:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
3061,City,150,Cancelled,13-Jul-16,7:53:01 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
4431,City,150,Cancelled,14-Jul-16,8:23:45 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
227,Airport,151,Cancelled,11-Jul-16,6:20:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
1434,City,151,Cancelled,12-Jul-16,4:43:00 AM,0-Jan-00,,4,0,04:00-05:00,00:00-01:00,1,0,Early_Morning
3040,City,151,Cancelled,13-Jul-16,7:41:31 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
4366,City,152,Cancelled,14-Jul-16,7:29:14 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
4594,City,152,Cancelled,14-Jul-16,10:07:14 AM,0-Jan-00,,10,0,10:00-11:00,00:00-01:00,1,0,Morning
358,City,153,Cancelled,11-Jul-16,8:00:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
865,Airport,153,Cancelled,11-Jul-16,5:58:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4822,Airport,153,Cancelled,14-Jul-16,5:20:42 PM,0-Jan-00,,17,0,17:00-18:00,00:00-01:00,1,0,Afternoon
5290,Airport,153,Cancelled,14-Jul-16,9:50:06 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,1,0,Night
1202,Airport,154,Cancelled,11-Jul-16,9:20:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
2840,City,154,Cancelled,13-Jul-16,5:26:10 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
5642,City,154,Cancelled,15-Jul-16,6:51:43 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
5788,City,154,Cancelled,15-Jul-16,8:32:01 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
5792,City,154,Cancelled,15-Jul-16,8:38:12 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
1172,Airport,155,Cancelled,11-Jul-16,8:49:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
5860,City,155,Cancelled,15-Jul-16,9:13:49 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1245,Airport,156,Cancelled,11-Jul-16,9:41:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1544,City,157,Cancelled,12-Jul-16,6:04:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
4287,City,157,Cancelled,14-Jul-16,6:33:14 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
4308,City,157,Cancelled,14-Jul-16,6:48:59 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
5577,City,157,Cancelled,15-Jul-16,5:55:28 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
5760,City,157,Cancelled,15-Jul-16,8:14:30 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
5855,City,157,Cancelled,15-Jul-16,9:06:46 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
76,City,158,Cancelled,11-Jul-16,4:45:00 AM,0-Jan-00,,4,0,04:00-05:00,00:00-01:00,1,0,Early_Morning
366,City,158,Cancelled,11-Jul-16,8:04:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
371,City,158,Cancelled,11-Jul-16,8:07:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
3564,Airport,158,Cancelled,13-Jul-16,6:18:27 PM,0-Jan-00,,18,0,18:00-19:00,00:00-01:00,1,0,Night
181,City,159,Cancelled,11-Jul-16,5:46:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
1503,City,159,Cancelled,12-Jul-16,5:39:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
1863,City,159,Cancelled,12-Jul-16,9:55:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
175,City,160,Cancelled,11-Jul-16,5:45:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
1749,City,160,Cancelled,12-Jul-16,8:33:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
2781,City,160,Cancelled,13-Jul-16,4:42:20 AM,0-Jan-00,,4,0,04:00-05:00,00:00-01:00,1,0,Early_Morning
319,City,161,Cancelled,11-Jul-16,7:33:00 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
439,City,161,Cancelled,11-Jul-16,8:55:00 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
4201,City,162,Cancelled,14-Jul-16,5:32:02 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
736,City,163,Cancelled,11-Jul-16,3:27:00 AM,0-Jan-00,,3,0,03:00-04:00,00:00-01:00,1,0,Early_Morning
929,Airport,163,Cancelled,11-Jul-16,6:24:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
1793,City,163,Cancelled,12-Jul-16,9:13:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
5926,City,163,Cancelled,15-Jul-16,10:05:36 AM,0-Jan-00,,10,0,10:00-11:00,00:00-01:00,1,0,Morning
345,City,164,Cancelled,11-Jul-16,7:52:00 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
1051,Airport,164,Cancelled,11-Jul-16,7:44:00 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
3213,City,164,Cancelled,13-Jul-16,9:44:32 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
3841,Airport,164,Cancelled,13-Jul-16,9:33:23 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,1,0,Night
4168,City,164,Cancelled,14-Jul-16,5:05:31 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4657,Airport,164,Cancelled,14-Jul-16,12:00:32 PM,0-Jan-00,,12,0,12:00-13:00,00:00-01:00,1,0,Afternoon
5272,City,164,Cancelled,14-Jul-16,9:30:10 PM,0-Jan-00,,21,0,21:00-22:00,00:00-01:00,1,0,Night
5765,City,164,Cancelled,15-Jul-16,8:18:13 AM,0-Jan-00,,8,0,08:00-09:00,00:00-01:00,1,0,Morning
261,City,165,Cancelled,11-Jul-16,6:42:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
525,City,165,Cancelled,11-Jul-16,9:52:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1500,City,165,Cancelled,12-Jul-16,5:32:00 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
1640,City,165,Cancelled,12-Jul-16,7:18:00 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
2885,City,165,Cancelled,13-Jul-16,5:54:55 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
4386,City,165,Cancelled,14-Jul-16,7:48:25 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
1190,Airport,166,Cancelled,11-Jul-16,9:13:00 AM,0-Jan-00,,9,0,09:00-10:00,00:00-01:00,1,0,Morning
1549,City,166,Cancelled,12-Jul-16,6:02:00 AM,0-Jan-00,,6,0,06:00-07:00,00:00-01:00,1,0,Morning
2834,City,166,Cancelled,13-Jul-16,5:22:30 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
2862,City,166,Cancelled,13-Jul-16,5:41:33 AM,0-Jan-00,,5,0,05:00-06:00,00:00-01:00,1,0,Early_Morning
3054,City,166,Cancelled,13-Jul-16,7:48:31 AM,0-Jan-00,,7,0,07:00-08:00,00:00-01:00,1,0,Morning
